TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
43186.24903925,1.000000,22.98828,83.00781,1.000000,163.8000,3.260000
43186.24915517,1.000000,22.50000,83.00781,1.000000,122.4000,2.370000
43186.24927109,1.000000,22.50000,82.51953,1.000000,99.50000,2.190000
43186.24938700,1.000000,22.50000,83.00781,1.000000,113.7000,1.300000
43186.24950292,1.000000,22.98828,83.00781,1.000000,146.9000,3.300000
43186.24961884,1.000000,22.98828,82.51953,1.000000,161.9000,4.110000
43186.24973475,1.000000,22.50000,83.00781,1.000000,173.3000,2.010000
43186.24985067,1.000000,22.98828,82.51953,1.000000,173.4000,4.790000
43186.24996659,1.000000,22.98828,83.00781,1.000000,144.5000,3.360000
43186.25008269,1.000000,22.50000,83.00781,1.000000,160.3000,3.910000
43186.25019860,1.000000,22.50000,82.51953,1.000000,174.4000,5.540000
43186.25031452,1.000000,22.50000,83.00781,1.000000,173.7000,5.820000
43186.25043044,1.000000,22.50000,83.00781,1.000000,165.2000,4.890000
43186.25054635,1.000000,22.50000,82.51953,1.000000,151.6000,5.370000
43186.25066227,1.000000,22.50000,82.51953,1.000000,171.6000,3.060000
43186.25077819,1.000000,22.98828,82.51953,1.000000,155.8000,2.960000
43186.25089410,1.000000,22.98828,82.51953,1.000000,164.6000,2.870000
43186.25101002,1.000000,22.50000,82.51953,1.000000,118.3000,3.290000
43186.25112594,1.000000,22.98828,83.00781,1.000000,161.4000,3.650000
43186.25124185,1.000000,22.50000,82.51953,1.000000,169.4000,6.660000
43186.25135777,1.000000,22.50000,83.00781,1.000000,154.5000,3.670000
43186.25147369,1.000000,22.50000,82.51953,1.000000,164.2000,3.090000
43186.25158960,1.000000,22.50000,83.00781,1.000000,121.6000,3.960000
43186.25170552,1.000000,22.50000,82.51953,1.000000,159.1000,3.190000
43186.25182144,1.000000,22.98828,83.00781,1.000000,127.4000,3.240000
43186.25193735,1.000000,22.98828,83.00781,1.000000,102.6000,2.880000
43186.25205327,1.000000,22.50000,82.51953,1.000000,140.8000,3.220000
43186.25216919,1.000000,22.98828,82.51953,1.000000,0,140.8000
43186.25228510,1.000000,22.98828,83.00781,1.000000,145.0000,3.150000
43186.25240102,1.000000,22.50000,82.51953,1.000000,152.9000,2.310000
43186.25251694,1.000000,22.98828,82.51953,1.000000,140.6000,2.150000
43186.25263285,1.000000,22.50000,82.51953,1.000000,143.0000,1.910000
43186.25274877,1.000000,22.50000,82.51953,1.000000,166.8000,2.420000
43186.25286469,1.000000,22.98828,82.51953,1.000000,171.9000,2.640000
43186.25298060,1.000000,22.98828,82.51953,1.000000,156.5000,1.930000
43186.25309652,1.000000,22.50000,83.00781,1.000000,143.2000,2.470000
43186.25321244,1.000000,22.98828,82.51953,1.000000,132.2000,3.050000
43186.25332835,1.000000,22.50000,83.00781,1.000000,141.9000,4.170000
43186.25344427,1.000000,22.50000,83.00781,1.000000,178.2000,3.700000
43186.25356019,1.000000,22.50000,82.51953,1.000000,184.1000,2.210000
43186.25367610,1.000000,22.50000,83.00781,1.000000,149.7000,1.820000
43186.25379202,1.000000,22.50000,83.00781,1.000000,175.7000,3.650000
43186.25390794,1.000000,22.98828,83.00781,1.000000,165.5000,3.150000
43186.25402385,1.000000,22.50000,83.00781,1.000000,150.8000,4.800000
43186.25413950,1.000000,22.50000,83.00781,1.000000,159.4000,3.950000
43186.25425541,1.000000,22.98828,82.51953,1.000000,156.0000,3.960000
43186.25437133,1.000000,22.50000,82.51953,1.000000,131.8000,4.340000
43186.25448725,1.000000,22.98828,83.00781,1.000000,142.3000,4.630000
43186.25460316,1.000000,22.50000,83.49609,1.000000,167.2000,5.060000
43186.25471908,1.000000,22.98828,83.49609,1.000000,144.6000,4.580000
43186.25483500,1.000000,22.98828,82.51953,1.000000,154.2000,3.410000
43186.25495091,1.000000,22.50000,83.00781,1.000000,141.5000,3.090000
43186.25506683,1.000000,22.98828,83.00781,1.000000,137.6000,2.630000
43186.25518275,1.000000,22.50000,83.00781,1.000000,129.5000,2.230000
43186.25529866,1.000000,22.98828,82.51953,1.000000,164.6000,3.190000
43186.25541458,1.000000,22.50000,82.51953,1.000000,189.1000,2.880000
43186.25553050,1.000000,22.98828,82.51953,1.000000,175.6000,2.910000
43186.25564641,1.000000,22.50000,82.51953,1.000000,153.1000,3.790000
43186.25576233,1.000000,22.98828,82.51953,1.000000,143.0000,2.810000
43186.25587825,1.000000,22.50000,82.51953,1.000000,167.4000,1.670000
43186.25599416,1.000000,22.50000,82.51953,1.000000,135.9000,2.580000
43186.25611008,1.000000,22.98828,82.51953,1.000000,162.5000,4.070000
43186.25622600,1.000000,22.98828,82.51953,1.000000,172.0000,4.090000
43186.25634191,1.000000,22.50000,82.51953,1.000000,134.1000,2.870000
43186.25645783,1.000000,22.50000,82.51953,1.000000,149.3000,3.260000
43186.25657375,1.000000,22.98828,82.51953,1.000000,179.2000,2.630000
43186.25668966,1.000000,22.50000,82.51953,1.000000,153.6000,2.180000
43186.25680558,1.000000,22.01172,82.51953,1.000000,139.5000,2.780000
43186.25692150,1.000000,22.50000,82.51953,1.000000,137.9000,3.220000
43186.25703741,1.000000,22.98828,82.51953,1.000000,151.0000,2.690000
43186.25715333,1.000000,22.50000,83.00781,1.000000,153.6000,1.720000
43186.25726925,1.000000,22.50000,82.51953,1.000000,171.5000,3.460000
43186.25738516,1.000000,22.98828,82.51953,1.000000,158.6000,4.030000
43186.25750108,1.000000,22.98828,82.51953,1.000000,116.8000,5.570000
43186.25761700,1.000000,22.98828,82.51953,1.000000,132.4000,5.950000
43186.25773291,1.000000,22.50000,82.51953,1.000000,155.3000,3.020000
43186.25784883,1.000000,22.98828,82.51953,1.000000,121.8000,4.050000
43186.25796475,1.000000,22.50000,82.03125,1.000000,136.7000,3.030000
43186.25808066,1.000000,22.50000,82.51953,1.000000,136.3000,5.890000
43186.25819658,1.000000,22.98828,82.03125,1.000000,130.3000,4.380000
43186.25831250,1.000000,22.50000,82.51953,1.000000,169.3000,2.110000
43186.25842841,1.000000,22.50000,82.51953,1.000000,140.2000,3.390000
43186.25854433,1.000000,22.50000,82.03125,1.000000,135.3000,4.780000
43186.25866025,1.000000,22.50000,82.51953,1.000000,154.6000,4.570000
43186.25877616,1.000000,22.50000,82.03125,1.000000,138.7000,3.290000
43186.25889208,1.000000,22.50000,82.03125,1.000000,127.2000,2.780000
43186.25900800,1.000000,22.50000,82.03125,1.000000,152.6000,3.470000
43186.25912391,1.000000,22.50000,82.51953,1.000000,166.6000,4.350000
43186.25923983,1.000000,22.50000,82.51953,1.000000,167.2000,3.470000
43186.25935575,1.000000,22.98828,82.51953,1.000000,146.7000,3.800000
43186.25947184,1.000000,22.50000,82.03125,1.000000,124.2000,2.950000
43186.25958776,1.000000,22.50000,82.03125,1.000000,136.5000,4.910000
43186.25970368,1.000000,22.50000,82.51953,1.000000,139.0000,4.380000
43186.25981959,1.000000,22.98828,82.51953,1.000000,136.1000,4.720000
43186.25993551,1.000000,22.50000,82.03125,1.000000,142.7000,4.120000
43186.26005143,1.000000,23.47656,82.51953,1.000000,164.0000,2.490000
43186.26016734,1.000000,22.50000,82.03125,1.000000,155.5000,4.760000
43186.26028326,1.000000,22.50000,82.51953,1.000000,146.8000,2.870000
43186.26039918,1.000000,22.50000,82.51953,1.000000,145.8000,5.260000
43186.26051509,1.000000,22.98828,82.51953,1.000000,145.8000,4.460000
43186.26063101,1.000000,22.50000,82.51953,1.000000,149.8000,4.810000
43186.26074729,1.000000,22.50000,82.03125,1.000000,146.8000,2.610000
43186.26086321,1.000000,22.50000,82.03125,1.000000,159.4000,3.030000
43186.26097912,1.000000,22.50000,82.51953,1.000000,175.4000,3.930000
43186.26109504,1.000000,22.50000,82.51953,1.000000,150.0000,2.300000
43186.26121114,1.000000,22.50000,82.03125,1.000000,165.7000,3.970000
43186.26132705,1.000000,22.98828,82.03125,1.000000,163.4000,4.520000
43186.26144297,1.000000,22.50000,82.51953,1.000000,179.8000,2.730000
43186.26155889,1.000000,22.98828,82.51953,1.000000,179.9000,2.410000
43186.26167480,1.000000,22.50000,82.51953,1.000000,162.2000,4.600000
43186.26179072,1.000000,22.50000,82.51953,1.000000,141.6000,5.230000
43186.26190664,1.000000,22.98828,82.51953,1.000000,156.2000,3.320000
43186.26202255,1.000000,22.50000,83.00781,1.000000,134.2000,4.430000
43186.26213847,1.000000,22.50000,82.03125,1.000000,151.0000,2.420000
43186.26225439,1.000000,22.50000,82.51953,1.000000,166.4000,3.070000
43186.26237030,1.000000,22.50000,82.51953,1.000000,138.5000,3.090000
43186.26248622,1.000000,22.98828,83.00781,1.000000,135.1000,1.730000
43186.26260214,1.000000,22.98828,82.51953,1.000000,157.2000,5.300000
43186.26271805,1.000000,22.50000,82.51953,1.000000,144.8000,3.580000
43186.26283397,1.000000,22.50000,82.51953,1.000000,134.5000,4.290000
43186.26294989,1.000000,22.98828,82.51953,1.000000,162.3000,6.330000
43186.26306580,1.000000,22.98828,82.03125,1.000000,163.8000,6.400000
43186.26318172,1.000000,22.50000,82.51953,1.000000,159.5000,4.840000
43186.26329782,1.000000,22.50000,82.51953,1.000000,170.8000,3.790000
43186.26341373,1.000000,22.50000,82.51953,1.000000,132.1000,4.340000
43186.26352965,1.000000,22.50000,82.51953,1.000000,157.2000,3.320000
43186.26364557,1.000000,22.50000,82.51953,1.000000,141.1000,3.720000
43186.26376148,1.000000,22.50000,82.51953,1.000000,155.4000,3.720000
43186.26387740,1.000000,22.98828,82.51953,1.000000,133.7000,3.690000
43186.26399332,1.000000,22.98828,82.03125,1.000000,118.7000,3.600000
43186.26410923,1.000000,22.50000,82.51953,1.000000,138.7000,3.290000
43186.26422551,1.000000,22.50000,82.51953,1.000000,148.6000,2.250000
43186.26434143,1.000000,22.50000,82.51953,1.000000,140.9000,3.390000
43186.26445734,1.000000,22.98828,82.51953,1.000000,136.9000,4.220000
43186.26457326,1.000000,22.50000,82.51953,1.000000,152.4000,4.920000
43186.26468919,1.000000,22.98828,82.51953,1.000000,150.3000,4.300000
43186.26480510,1.000000,22.50000,83.00781,1.000000,119.1000,4.650000
43186.26492102,1.000000,22.98828,82.51953,1.000000,165.9000,3.610000
43186.26503694,1.000000,22.50000,83.00781,1.000000,137.5000,5.510000
43186.26515285,1.000000,22.50000,83.00781,1.000000,149.0000,4.870000
43186.26526877,1.000000,22.50000,82.51953,1.000000,162.1000,3.730000
43186.26538469,1.000000,22.50000,82.51953,1.000000,151.1000,3.250000
43186.26550060,1.000000,22.50000,82.03125,1.000000,161.7000,4.020000
43186.26561652,1.000000,22.50000,82.51953,1.000000,156.6000,4.460000
43186.26573244,1.000000,22.50000,82.51953,1.000000,128.3000,3.720000
43186.26584835,1.000000,22.98828,82.51953,1.000000,134.5000,2.210000
43186.26596427,1.000000,22.50000,82.51953,1.000000,150.0000,3.410000
43186.26608019,1.000000,22.50000,83.00781,1.000000,145.4000,1.710000
43186.26619610,1.000000,22.50000,83.00781,1.000000,160.3000,3.270000
43186.26631202,1.000000,22.50000,83.00781,1.000000,151.0000,2.720000
43186.26642794,1.000000,22.50000,82.51953,1.000000,144.5000,2.160000
43186.26654385,1.000000,22.50000,83.00781,1.000000,114.6000,2.780000
43186.26665977,1.000000,22.98828,83.00781,1.000000,157.3000,4.150000
43186.26677569,1.000000,22.50000,82.51953,1.000000,169.7000,3.790000
43186.26689160,1.000000,22.50000,83.49609,1.000000,154.7000,5.510000
43186.26700752,1.000000,22.50000,82.51953,1.000000,151.3000,4.100000
43186.26712344,1.000000,22.50000,83.49609,1.000000,159.6000,4.660000
43186.26723935,1.000000,22.98828,83.00781,1.000000,127.0000,4.280000
43186.26735527,1.000000,22.50000,83.00781,1.000000,152.9000,3.640000
43186.26747119,1.000000,22.98828,83.00781,1.000000,151.5000,2.630000
43186.26758710,1.000000,22.50000,83.49609,1.000000,150.1000,4.100000
43186.26770302,1.000000,22.50000,83.00781,1.000000,154.7000,4.370000
43186.26781894,1.000000,22.50000,83.00781,1.000000,142.3000,3.450000
43186.26793485,1.000000,22.98828,83.00781,1.000000,140.8000,3.760000
43186.26805077,1.000000,22.50000,83.49609,1.000000,143.5000,3.280000
43186.26816669,1.000000,22.50000,83.00781,1.000000,140.5000,3.350000
43186.26828260,1.000000,22.50000,83.49609,1.000000,159.3000,2.510000
43186.26839852,1.000000,22.50000,83.00781,1.000000,137.1000,2.510000
43186.26851444,1.000000,22.50000,83.49609,1.000000,132.6000,2.480000
43186.26863035,1.000000,22.50000,83.49609,1.000000,99.10000,3.270000
43186.26874627,1.000000,22.50000,83.49609,1.000000,155.8000,3.130000
43186.26886219,1.000000,22.50000,83.00781,1.000000,111.4000,2.790000
43186.26897810,1.000000,22.98828,83.00781,1.000000,143.2000,2.470000
43186.26909402,1.000000,22.50000,83.49609,1.000000,165.5000,1.530000
43186.26920994,1.000000,22.50000,83.49609,1.000000,131.5000,3.430000
43186.26932585,1.000000,22.50000,83.49609,1.000000,148.9000,2.950000
43186.26944177,1.000000,22.50000,83.00781,1.000000,143.2000,3.250000
43186.26955769,1.000000,22.50000,83.00781,1.000000,162.5000,3.640000
43186.26967360,1.000000,22.50000,83.98438,1.000000,178.7000,2.640000
43186.26978952,1.000000,22.01172,83.49609,1.000000,143.2000,3.340000
43186.26990562,1.000000,22.50000,83.49609,1.000000,142.4000,4.910000
43186.27002153,1.000000,22.50000,83.49609,1.000000,136.8000,4.680000
43186.27013745,1.000000,22.01172,83.49609,1.000000,143.0000,3.340000
43186.27025337,1.000000,22.98828,83.00781,1.000000,147.0000,2.840000
43186.27036928,1.000000,22.98828,83.98438,1.000000,101.8000,2.320000
43186.27048520,1.000000,22.50000,83.49609,1.000000,152.5000,3.250000
43186.27060112,1.000000,22.50000,83.00781,1.000000,136.2000,2.860000
43186.27071703,1.000000,22.50000,83.49609,1.000000,137.4000,1.890000
43186.27083313,1.000000,22.50000,83.00781,1.000000,141.5000,2.980000
43186.27094923,1.000000,22.50000,83.98438,1.000000,158.9000,2.820000
43186.27106514,1.000000,22.01172,83.98438,1.000000,147.3000,2.540000
43186.27118106,1.000000,22.50000,83.98438,1.000000,126.9000,4.190000
43186.27129698,1.000000,22.50000,83.98438,1.000000,123.0000,4.660000
43186.27141289,1.000000,22.50000,83.98438,1.000000,142.5000,4.430000
43186.27152881,1.000000,22.98828,83.98438,1.000000,135.5000,5.020000
43186.27164473,1.000000,22.50000,83.98438,1.000000,138.1000,3.680000
43186.27176064,1.000000,22.50000,83.98438,1.000000,143.6000,3.070000
43186.27187656,1.000000,22.50000,83.98438,1.000000,127.0000,3.080000
43186.27199248,1.000000,22.98828,83.49609,1.000000,163.1000,2.800000
43186.27210839,1.000000,22.50000,83.49609,1.000000,166.4000,3.060000
43186.27222431,1.000000,22.50000,83.49609,1.000000,157.0000,4.750000
43186.27234023,1.000000,22.50000,83.98438,1.000000,156.8000,2.750000
43186.27245614,1.000000,22.50000,83.98438,1.000000,152.6000,3.920000
43186.27257206,1.000000,22.50000,83.98438,1.000000,142.2000,3.520000
43186.27268798,1.000000,22.50000,83.98438,1.000000,143.6000,4.270000
43186.27280389,1.000000,22.50000,83.98438,1.000000,160.3000,3.760000
43186.27291981,1.000000,22.50000,83.98438,1.000000,164.4000,5.410000
43186.27303573,1.000000,22.50000,83.98438,1.000000,133.5000,3.440000
43186.27315164,1.000000,22.50000,83.98438,1.000000,134.1000,3.320000
43186.27326756,1.000000,22.50000,83.98438,1.000000,154.1000,3.840000
43186.27338348,1.000000,22.50000,83.98438,1.000000,167.0000,2.740000
43186.27349939,1.000000,22.50000,83.98438,1.000000,121.3000,4.250000
43186.27361531,1.000000,22.98828,83.98438,1.000000,150.1000,3.060000
43186.27373123,1.000000,22.50000,83.98438,1.000000,135.4000,2.940000
43186.27384714,1.000000,22.50000,83.98438,1.000000,144.5000,3.050000
43186.27396306,1.000000,22.01172,83.49609,1.000000,129.6000,4.120000
43186.27407898,1.000000,22.50000,83.49609,1.000000,127.3000,3.230000
43186.27419489,1.000000,22.50000,83.98438,1.000000,140.1000,4.490000
43186.27431081,1.000000,22.01172,83.98438,1.000000,143.6000,3.760000
43186.27442673,1.000000,22.50000,84.47266,1.000000,134.6000,3.640000
43186.27454264,1.000000,22.50000,84.47266,1.000000,123.3000,3.730000
43186.27465874,1.000000,22.50000,83.98438,1.000000,100.4000,3.060000
43186.27477466,1.000000,22.50000,83.98438,1.000000,164.3000,1.990000
43186.27489057,1.000000,22.50000,83.98438,1.000000,151.0000,1.650000
43186.27500649,1.000000,22.50000,83.98438,1.000000,154.8000,2.680000
43186.27512241,1.000000,22.50000,83.98438,1.000000,170.6000,4.440000
43186.27523803,1.000000,22.50000,83.98438,1.000000,132.1000,3.510000
43186.27535395,1.000000,22.01172,83.98438,1.000000,133.1000,5.010000
43186.27546987,1.000000,22.50000,83.98438,1.000000,134.4000,4.480000
43186.27558578,1.000000,22.50000,83.98438,1.000000,143.8000,3.970000
43186.27570170,1.000000,22.50000,83.98438,1.000000,143.0000,3.650000
43186.27581762,1.000000,22.50000,83.98438,1.000000,150.3000,2.780000
43186.27593353,1.000000,22.01172,84.47266,1.000000,145.8000,2.050000
43186.27604945,1.000000,22.50000,83.98438,1.000000,125.1000,2.640000
43186.27616537,1.000000,22.50000,83.98438,1.000000,153.1000,1.680000
43186.27628128,1.000000,22.50000,83.98438,1.000000,153.1000,1.600000
43186.27639720,1.000000,22.50000,83.98438,1.000000,127.4000,1.170000
43186.27651312,1.000000,22.50000,83.98438,1.000000,136.6000,3.000000
43186.27662903,1.000000,22.01172,84.47266,1.000000,142.0000,3.530000
43186.27674495,1.000000,22.50000,83.49609,1.000000,139.8000,5.290000
43186.27686087,1.000000,22.50000,84.47266,1.000000,130.1000,3.920000
43186.27697678,1.000000,22.01172,84.47266,1.000000,119.6000,2.860000
43186.27709270,1.000000,22.50000,83.49609,1.000000,141.1000,2.400000
43186.27720862,1.000000,22.50000,83.98438,1.000000,153.0000,3.120000
43186.27732453,1.000000,22.50000,84.47266,1.000000,160.6000,2.670000
43186.27744045,1.000000,22.50000,83.98438,1.000000,137.2000,3.160000
43186.27755637,1.000000,22.50000,83.98438,1.000000,125.0000,2.780000
43186.27767228,1.000000,22.98828,84.47266,1.000000,155.2000,2.600000
43186.27778820,1.000000,22.50000,83.98438,1.000000,162.3000,1.380000
43186.27790412,1.000000,22.50000,83.98438,1.000000,159.1000,2.430000
43186.27802003,1.000000,22.50000,83.98438,1.000000,152.0000,1.570000
43186.27813595,1.000000,22.01172,84.47266,1.000000,165.7000,1.820000
43186.27825187,1.000000,22.50000,83.98438,1.000000,145.9000,2.690000
43186.27836778,1.000000,22.50000,84.47266,1.000000,167.4000,2.380000
43186.27848370,1.000000,22.01172,83.98438,1.000000,163.8000,3.090000
43186.27859962,1.000000,22.50000,83.98438,1.000000,155.0000,3.010000
43186.27871553,1.000000,22.50000,83.98438,1.000000,159.7000,3.010000
43186.27883145,1.000000,22.50000,83.98438,1.000000,154.6000,3.090000
43186.27894737,1.000000,22.50000,84.47266,1.000000,161.2000,3.510000
43186.27906328,1.000000,22.50000,84.47266,1.000000,154.6000,3.200000
43186.27917920,1.000000,22.50000,84.47266,1.000000,159.6000,2.030000
43186.27929512,1.000000,22.50000,84.47266,1.000000,145.6000,2.510000
43186.27941103,1.000000,22.50000,83.98438,1.000000,139.0000,3.440000
43186.27952695,1.000000,22.98828,84.47266,1.000000,153.0000,3.040000
43186.27964287,1.000000,22.50000,84.47266,1.000000,165.7000,2.840000
43186.27975878,1.000000,22.50000,84.47266,1.000000,142.4000,2.570000
43186.27987470,1.000000,22.50000,84.47266,1.000000,165.7000,2.630000
43186.27999062,1.000000,22.50000,84.47266,1.000000,150.4000,4.090000
43186.28010653,1.000000,22.50000,84.47266,1.000000,141.3000,2.790000
